0:00.036 13 + Z 0 0 (N
0:00.189 68 R Z 0 0 
0:01.025 369 R Z 0 0 
0:01.872 674 R Z 0 0 
0:02.722 980 R Z 0 0 
0:03.567 1284 R Z 0 0 
0:04.408 1587 R Z 0 0 
0:05.219 1879 R Z 0 0 
0:06.042 2175 R Z 0 0 
0:06.875 2475 R Z 0 0 
0:07.683 2766 R Z 0 0 
0:08.483 3054 R Z 0 0 
0:09.344 3364 R Z 0 0 
0:10.206 3674 R Z 0 0 
0:11.050 3978 R Z 0 0 
0:11.894 4282 R Z 0 0 
0:12.722 4580 R Z 0 0 
0:13.564 4883 R Z 0 0 
0:14.364 5171 R Z 0 0 
0:15.178 5464 R Z 0 0 
0:16.006 5762 R Z 0 0 
0:16.825 6057 R Z 0 0 
0:17.642 6351 R Z 0 0 
0:18.456 6644 R Z 0 0 
0:19.247 6929 R Z 0 0 
0:20.042 7215 R Z 0 0 
0:20.850 7506 R Z 0 0 
0:21.647 7793 R Z 0 0 
0:22.450 8082 R Z 0 0 
0:23.272 8378 R Z 0 0 
0:24.067 8664 R Z 0 0 
0:24.906 8966 R Z 0 0 
0:25.739 9266 R Z 0 0 
0:26.569 9565 R Z 0 0 
0:27.431 9875 R Z 0 0 
0:28.272 10178 R Z 0 0 
0:29.111 10480 R Z 0 0 
0:29.969 10789 R Z 0 0 
0:30.683 11046 V Z 0 0 
0:31.619 11383 R Z 0 0 
0:32.464 11687 R Z 0 0 
0:33.308 11991 R Z 0 0 
0:34.150 12294 R Z 0 0 
0:34.986 12595 R Z 0 0 
0:35.828 12898 R Z 0 0 
0:36.664 13199 R Z 0 0 
0:37.492 13497 R Z 0 0 
0:38.306 13790 R Z 0 0 
0:39.086 14071 R Z 0 0 
0:39.886 14359 R Z 0 0 
0:40.661 14638 R Z 0 0 
0:41.433 14916 R Z 0 0 
0:42.247 15209 R Z 0 0 
0:43.047 15497 R Z 0 0 
0:43.858 15789 R Z 0 0 
0:44.694 16090 R Z 0 0 
0:45.536 16393 R Z 0 0 
0:46.392 16701 R Z 0 0 
0:47.239 17006 R Z 0 0 
0:48.092 17313 R Z 0 0 
0:48.950 17622 R Z 0 0 
0:49.814 17933 R Z 0 0 
0:50.675 18243 R Z 0 0 
0:51.522 18548 R Z 0 0 
0:52.372 18854 R Z 0 0 
0:53.214 19157 R Z 0 0 
0:54.053 19459 R Z 0 0 
0:54.892 19761 R Z 0 0 
0:55.708 20055 R Z 0 0 
0:56.556 20360 R Z 0 0 
0:57.375 20655 R Z 0 0 
0:58.214 20957 R Z 0 0 
0:59.075 21267 R Z 0 0 
0:59.906 21566 R Z 0 0 
1:00.744 21868 R Z 0 0 
1:01.600 22176 R Z 0 0 
1:02.428 22474 R Z 0 0 
1:03.269 22777 R Z 0 0 
1:04.100 23076 R Z 0 0 
1:04.925 23373 R Z 0 0 
1:05.742 23667 R Z 0 0 
1:06.578 23968 R Z 0 0 
1:07.422 24272 R Z 0 0 
1:08.239 24566 R Z 0 0 
1:09.064 24863 R Z 0 0 
1:09.914 25169 R Z 0 0 
1:10.758 25473 R Z 0 0 
1:11.597 25775 R Z 0 0 
1:12.439 26078 R Z 0 0 
1:13.264 26375 R Z 0 0 
1:14.094 26674 R Z 0 0 
1:14.933 26976 R Z 0 0 
1:15.772 27278 R Z 0 0 
1:16.597 27575 R Z 0 0 
1:17.425 27873 R Z 0 0 
1:18.269 28177 R Z 0 0 
1:19.081 28469 R Z 0 0 
1:19.908 28767 R Z 0 0 
1:20.722 29060 R Z 0 0 
1:21.528 29350 R Z 0 0 
1:22.356 29648 R Z 0 0 
1:23.186 29947 R Z 0 0 
1:24.000 30240 R Z 0 0 
1:24.825 30537 R Z 0 0 
1:25.639 30830 R Z 0 0 
1:26.447 31121 R Z 0 0 
1:27.256 31412 R Z 0 0 
1:28.067 31704 R Z 0 0 
1:28.850 31986 R Z 0 0 
1:29.644 32272 R Z 0 0 
1:30.444 32560 R Z 0 0 
1:31.250 32850 R Z 0 0 
1:32.058 33141 R Z 0 0 
1:32.858 33429 R Z 0 0 
1:33.489 33656 A Z 0 0 
1:34.397 33983 R Z 0 0 
1:35.250 34290 R Z 0 0 
1:36.050 34578 R Z 0 0 
1:36.844 34864 R Z 0 0 
1:37.642 35151 R Z 0 0 
1:38.292 35385 A Z 0 0 
1:39.167 35700 R Z 0 0 
1:39.981 35993 R Z 0 0 
1:40.769 36277 R Z 0 0 
1:41.564 36563 R Z 0 0 
1:42.342 36843 R Z 0 0 
1:43.142 37131 R Z 0 0 
1:43.942 37419 R Z 0 0 
1:44.739 37706 R Z 0 0 
1:45.364 37931 A Z 0 0 
1:46.278 38260 R Z 0 0 
1:46.911 38488 V Z 0 0 
1:47.917 38850 R Z 0 0 
1:48.739 39146 R Z 0 0 
1:49.522 39428 R Z 0 0 
1:50.314 39713 R Z 0 0 
1:51.094 39994 R Z 0 0 
1:51.900 40284 R Z 0 0 
1:52.556 40520 A Z 0 0 
1:53.408 40827 R Z 0 0 
1:54.239 41126 R Z 0 0 
1:55.036 41413 R Z 0 0 
1:55.853 41707 R Z 0 0 
1:56.661 41998 R Z 0 0 
1:57.461 42286 R Z 0 0 
1:58.283 42582 R Z 0 0 
1:59.100 42876 R Z 0 0 
1:59.931 43175 R Z 0 0 
2:00.758 43473 R Z 0 0 
2:01.572 43766 R Z 0 0 
2:02.392 44061 R Z 0 0 
2:03.194 44350 R Z 0 0 
2:04.006 44642 R Z 0 0 
2:04.819 44935 R Z 0 0 
2:05.642 45231 R Z 0 0 
2:06.450 45522 R Z 0 0 
2:07.250 45810 R Z 0 0 
2:08.086 46111 R Z 0 0 
2:08.903 46405 R Z 0 0 
2:09.706 46694 R Z 0 0 
2:10.531 46991 R Z 0 0 
2:11.344 47284 R Z 0 0 
2:12.133 47568 R Z 0 0 
2:12.947 47861 R Z 0 0 
2:13.742 48147 R Z 0 0 
2:14.525 48429 R Z 0 0 
2:15.317 48714 R Z 0 0 
2:16.139 49010 R Z 0 0 
2:16.931 49295 R Z 0 0 
2:17.747 49589 R Z 0 0 
2:18.558 49881 R Z 0 0 
2:19.381 50177 R Z 0 0 
2:20.208 50475 R Z 0 0 
2:21.044 50776 R Z 0 0 
2:21.889 51080 R Z 0 0 
2:22.722 51380 R Z 0 0 
2:23.564 51683 R Z 0 0 
2:24.414 51989 R Z 0 0 
2:25.258 52293 R Z 0 0 
2:26.083 52590 R Z 0 0 
2:26.931 52895 R Z 0 0 
2:27.781 53201 R Z 0 0 
2:28.619 53503 R Z 0 0 
2:29.472 53810 R Z 0 0 
2:30.325 54117 R Z 0 0 
2:31.167 54420 R Z 0 0 
2:32.022 54728 R Z 0 0 
2:32.878 55036 R Z 0 0 
2:33.711 55336 R Z 0 0 
2:34.553 55639 R Z 0 0 
2:35.417 55950 R Z 0 0 
2:36.256 56252 R Z 0 0 
2:37.094 56554 R Z 0 0 
2:37.953 56863 R Z 0 0 
2:38.772 57158 R Z 0 0 
2:39.608 57459 R Z 0 0 
2:40.439 57758 R Z 0 0 
2:41.253 58051 R Z 0 0 
2:42.083 58350 R Z 0 0 
2:42.881 58637 R Z 0 0 
2:43.703 58933 R Z 0 0 
2:44.522 59228 R Z 0 0 
2:45.339 59522 R Z 0 0 
2:46.158 59817 R Z 0 0 
2:46.975 60111 R Z 0 0 
2:47.767 60396 R Z 0 0 
2:48.572 60686 R Z 0 0 
2:49.206 60914 A Z 0 0 
2:50.094 61234 R Z 0 0 
2:50.911 61528 R Z 0 0 
2:51.733 61824 R Z 0 0 
2:52.525 62109 R Z 0 0 
2:53.331 62399 R Z 0 0 
2:54.144 62692 R Z 0 0 
2:54.933 62976 R Z 0 0 
2:55.747 63269 R Z 0 0 
2:56.556 63560 R Z 0 0 
2:57.364 63851 R Z 0 0 
2:58.178 64144 R Z 0 0 
2:59.000 64440 R Z 0 0 
2:59.222 64520 x Z 0 0 
3:00.428 64954 R Z 0 0 
3:01.322 65276 R Z 0 0 
3:02.153 65575 R Z 0 0 
3:02.972 65870 R Z 0 0 
3:03.778 66160 R Z 0 0 
3:04.572 66446 R Z 0 0 
3:05.406 66746 R Z 0 0 
3:06.214 67037 R Z 0 0 
3:07.019 67327 R Z 0 0 
3:07.847 67625 R Z 0 0 
3:08.669 67921 R Z 0 0 
3:09.481 68213 R Z 0 0 
3:10.325 68517 R Z 0 0 
3:11.169 68821 R Z 0 0 
3:11.453 68923 x Z 0 0 
3:12.708 69375 R Z 0 0 
3:13.603 69697 R Z 0 0 
3:14.467 70008 R Z 0 0 
3:15.331 70319 R Z 0 0 
3:16.150 70614 R Z 0 0 
3:16.981 70913 R Z 0 0 
3:17.800 71208 R Z 0 0 
3:18.625 71505 R Z 0 0 
3:19.311 71752 A Z 0 0 
3:20.286 72103 R Z 0 0 
3:20.950 72342 A Z 0 0 
3:21.992 72717 R Z 0 0 
3:22.883 73038 R Z 0 0 
3:23.747 73349 R Z 0 0 
3:24.622 73664 R Z 0 0 
3:25.472 73970 R Z 0 0 
3:26.300 74268 R Z 0 0 
3:27.156 74576 R Z 0 0 
3:27.992 74877 R Z 0 0 
3:28.803 75169 R Z 0 0 
3:29.608 75459 R Z 0 0 
3:30.442 75759 R Z 0 0 
3:31.269 76057 R Z 0 0 
3:32.100 76356 R Z 0 0 
3:32.936 76657 R Z 0 0 
3:33.769 76957 R Z 0 0 
3:34.600 77256 R Z 0 0 
3:35.442 77559 R Z 0 0 
3:36.286 77863 R Z 0 0 
3:37.117 78162 R Z 0 0 
3:37.947 78461 R Z 0 0 
3:38.803 78769 R Z 0 0 
3:39.653 79075 R Z 0 0 
3:40.492 79377 R Z 0 0 
3:41.333 79680 R Z 0 0 
3:42.167 79980 R Z 0 0 
3:43.006 80282 R Z 0 0 
3:43.869 80593 R Z 0 0 
3:44.606 80858 V Z 0 0 
3:45.528 81190 R Z 0 0 
3:46.367 81492 R Z 0 0 
3:47.214 81797 R Z 0 0 
3:48.031 82091 R Z 0 0 
3:48.847 82385 R Z 0 0 
3:49.667 82680 R Z 0 0 
3:50.483 82974 R Z 0 0 
3:51.300 83268 R Z 0 0 
3:52.111 83560 R Z 0 0 
3:52.931 83855 R Z 0 0 
3:53.731 84143 R Z 0 0 
3:54.519 84427 R Z 0 0 
3:55.322 84716 R Z 0 0 
3:56.122 85004 R Z 0 0 
3:56.928 85294 R Z 0 0 
3:57.739 85586 R Z 0 0 
3:58.542 85875 R Z 0 0 
3:59.342 86163 R Z 0 0 
4:00.153 86455 R Z 0 0 
4:00.981 86753 R Z 0 0 
4:01.764 87035 R Z 0 0 
4:02.558 87321 R Z 0 0 
4:03.389 87620 R Z 0 0 
4:04.181 87905 R Z 0 0 
4:05.008 88203 R Z 0 0 
4:05.819 88495 R Z 0 0 
4:06.642 88791 R Z 0 0 
4:07.494 89098 R Z 0 0 
4:08.328 89398 R Z 0 0 
4:09.172 89702 R Z 0 0 
4:10.000 90000 R Z 0 0 
4:10.833 90300 R Z 0 0 
4:11.700 90612 R Z 0 0 
4:12.567 90924 R Z 0 0 
4:13.400 91224 R Z 0 0 
4:14.250 91530 R Z 0 0 
4:15.106 91838 R Z 0 0 
4:15.964 92147 R Z 0 0 
4:16.842 92463 R Z 0 0 
4:17.722 92780 R Z 0 0 
4:18.592 93093 R Z 0 0 
4:19.494 93418 R Z 0 0 
4:20.383 93738 R Z 0 0 
4:20.883 93918 ~ Z 0 0 
4:21.267 94056 R Z 0 0 
4:22.097 94355 R Z 0 0 
4:22.964 94667 R Z 0 0 
4:23.811 94972 R Z 0 0 
4:24.306 95150 ~ Z 0 0 
4:24.678 95284 R Z 0 0 
4:25.500 95580 R Z 0 0 
4:26.311 95872 R Z 0 0 
4:27.119 96163 R Z 0 0 
4:27.917 96450 R Z 0 0 
4:28.733 96744 R Z 0 0 
4:29.550 97038 R Z 0 0 
4:30.350 97326 R Z 0 0 
4:31.161 97618 R Z 0 0 
4:31.983 97914 R Z 0 0 
4:32.803 98209 R Z 0 0 
4:33.647 98513 R Z 0 0 
4:34.472 98810 R Z 0 0 
4:35.069 99025 A Z 0 0 
4:35.983 99354 R Z 0 0 
4:36.836 99661 R Z 0 0 
4:37.644 99952 R Z 0 0 
4:38.450 100242 R Z 0 0 
4:39.264 100535 R Z 0 0 
4:39.883 100758 A Z 0 0 
4:40.769 101077 R Z 0 0 
4:41.622 101384 R Z 0 0 
4:42.419 101671 R Z 0 0 
4:43.219 101959 R Z 0 0 
4:44.036 102253 R Z 0 0 
4:44.689 102488 A Z 0 0 
4:45.617 102822 R Z 0 0 
4:46.508 103143 R Z 0 0 
4:46.706 103214 x Z 0 0 
4:47.969 103669 R Z 0 0 
4:48.881 103997 R Z 0 0 
4:49.714 104297 R Z 0 0 
4:50.533 104592 R Z 0 0 
4:51.375 104895 R Z 0 0 
4:52.189 105188 R Z 0 0 
4:52.961 105466 R Z 0 0 
4:53.836 105781 R Z 0 0 
4:54.656 106076 R Z 0 0 
4:55.489 106376 R Z 0 0 
4:56.300 106668 R Z 0 0 
4:57.111 106960 R Z 0 0 
4:57.969 107269 R Z 0 0 
4:58.792 107565 R Z 0 0 
4:59.606 107858 R Z 0 0 
5:00.431 108155 R Z 0 0 
5:01.250 108450 R Z 0 0 
5:02.058 108741 R Z 0 0 
5:02.817 109014 R Z 0 0 
5:03.611 109300 R Z 0 0 
5:04.378 109576 R Z 0 0 
5:05.039 109814 A Z 0 0 
5:05.892 110121 R Z 0 0 
5:06.694 110410 R Z 0 0 
5:07.483 110694 R Z 0 0 
5:08.272 110978 R Z 0 0 
5:09.069 111265 R Z 0 0 
5:09.711 111496 A Z 0 0 
5:10.619 111823 R Z 0 0 
5:11.456 112124 R Z 0 0 
5:12.292 112425 R Z 0 0 
5:13.103 112717 R Z 0 0 
5:13.911 113008 R Z 0 0 
5:14.758 113313 R Z 0 0 
5:15.564 113603 R Z 0 0 
5:16.378 113896 R Z 0 0 
5:17.208 114195 R Z 0 0 
5:18.025 114489 R Z 0 0 
5:18.850 114786 R Z 0 0 
5:19.675 115083 R Z 0 0 
5:20.503 115381 R Z 0 0 
5:21.333 115680 R Z 0 0 
5:22.158 115977 R Z 0 0 
5:22.994 116278 R Z 0 0 
5:23.833 116580 R Z 0 0 
5:24.669 116881 R Z 0 0 
5:25.492 117177 R Z 0 0 
5:26.331 117479 R Z 0 0 
5:27.164 117779 R Z 0 0 
5:27.964 118067 R Z 0 0 
5:28.783 118362 R Z 0 0 
5:29.600 118656 R Z 0 0 
5:30.414 118949 R Z 0 0 
5:31.261 119254 R Z 0 0 
5:32.083 119550 R Z 0 0 
5:32.911 119848 R Z 0 0 
5:33.739 120146 R Z 0 0 
5:34.594 120454 R Z 0 0 
5:35.433 120756 R Z 0 0 
5:36.247 121049 R Z 0 0 
5:37.106 121358 R Z 0 0 
5:37.933 121656 R Z 0 0 
5:38.775 121959 R Z 0 0 
5:39.611 122260 R Z 0 0 
5:40.431 122555 R Z 0 0 
5:41.267 122856 R Z 0 0 
5:42.053 123139 R Z 0 0 
5:42.858 123429 R Z 0 0 
5:43.697 123731 R Z 0 0 
5:44.486 124015 R Z 0 0 
5:45.306 124310 R Z 0 0 
5:46.122 124604 R Z 0 0 
5:46.928 124894 R Z 0 0 
5:47.761 125194 R Z 0 0 
5:48.539 125474 R Z 0 0 
5:49.156 125696 A Z 0 0 
5:50.119 126043 R Z 0 0 
5:50.972 126350 R Z 0 0 
5:51.806 126650 R Z 0 0 
5:52.617 126942 R Z 0 0 
5:53.208 127155 A Z 0 0 
5:54.083 127470 R Z 0 0 
5:54.736 127705 A Z 0 0 
5:55.697 128051 R Z 0 0 
5:56.344 128284 A Z 0 0 
5:57.281 128621 R Z 0 0 
5:57.925 128853 A Z 0 0 
5:58.894 129202 R Z 0 0 
5:59.728 129502 R Z 0 0 
6:00.544 129796 R Z 0 0 
6:01.111 130000 A Z 0 0 
6:01.997 130319 R Z 0 0 
6:02.819 130615 R Z 0 0 
6:03.372 130814 ~ Z 0 0 
6:03.625 130905 R Z 0 0 
6:04.425 131193 R Z 0 0 
6:05.208 131475 R Z 0 0 
6:05.964 131747 R Z 0 0 
6:06.742 132027 R Z 0 0 
6:07.517 132306 R Z 0 0 
6:08.269 132577 R Z 0 0 
6:09.014 132845 R Z 0 0 
6:09.569 133045 ~ Z 0 0 
6:09.783 133122 R Z 0 0 
6:10.539 133394 R Z 0 0 
6:11.292 133665 R Z 0 0 
6:12.064 133943 R Z 0 0 
6:12.842 134223 R Z 0 0 
6:13.592 134493 R Z 0 0 
6:14.358 134769 R Z 0 0 
6:15.128 135046 R Z 0 0 
6:15.867 135312 R Z 0 0 
6:16.614 135581 R Z 0 0 
6:17.336 135841 R Z 0 0 
