0:00.047 17 + Z 0 0 (N
0:00.258 93 N Z 0 0 
0:00.906 326 N Z 0 0 
0:01.558 561 N Z 0 0 
0:02.217 798 N Z 0 0 
0:02.825 1017 N Z 0 0 
0:03.481 1253 N Z 0 0 
0:04.133 1488 N Z 0 0 
0:04.806 1730 N Z 0 0 
0:05.464 1967 N Z 0 0 
0:06.133 2208 N Z 0 0 
0:06.800 2448 N Z 0 0 
0:07.478 2692 N Z 0 0 
0:08.153 2935 N Z 0 0 
0:08.844 3184 N Z 0 0 
0:09.542 3435 N Z 0 0 
0:10.239 3686 N Z 0 0 
0:10.931 3935 N Z 0 0 
0:11.617 4182 N Z 0 0 
0:12.297 4427 N Z 0 0 
0:13.006 4682 N Z 0 0 
0:13.703 4933 N Z 0 0 
0:14.397 5183 N Z 0 0 
0:15.069 5425 N Z 0 0 
0:15.772 5678 N Z 0 0 
0:16.469 5929 N Z 0 0 
0:17.161 6178 N Z 0 0 
0:17.825 6417 N Z 0 0 
0:18.556 6680 N Z 0 0 
0:19.239 6926 N Z 0 0 
0:19.900 7164 N Z 0 0 
0:20.572 7406 N Z 0 0 
0:21.275 7659 N Z 0 0 
0:21.956 7904 N Z 0 0 
0:22.636 8149 N Z 0 0 
0:23.269 8377 N Z 0 0 
0:23.939 8618 N Z 0 0 
0:24.611 8860 N Z 0 0 
0:25.269 9097 N Z 0 0 
0:25.922 9332 N Z 0 0 
0:26.586 9571 N Z 0 0 
0:27.269 9817 N Z 0 0 
0:27.939 10058 N Z 0 0 
0:28.606 10298 N Z 0 0 
0:29.261 10534 N Z 0 0 
0:29.961 10786 N Z 0 0 
0:30.647 11033 N Z 0 0 
0:31.328 11278 N Z 0 0 
0:32.022 11528 N Z 0 0 
0:32.717 11778 N Z 0 0 
0:33.417 12030 N Z 0 0 
0:34.111 12280 N Z 0 0 
0:34.828 12538 N Z 0 0 
0:35.536 12793 N Z 0 0 
0:36.236 13045 N Z 0 0 
0:36.931 13295 N Z 0 0 
0:37.647 13553 N Z 0 0 
0:38.347 13805 N Z 0 0 
0:39.042 14055 N Z 0 0 
0:39.725 14301 N Z 0 0 
0:40.428 14554 N Z 0 0 
0:41.122 14804 N Z 0 0 
0:41.811 15052 N Z 0 0 
0:42.514 15305 N Z 0 0 
0:43.222 15560 N Z 0 0 
0:43.917 15810 N Z 0 0 
0:44.611 16060 N Z 0 0 
0:45.306 16310 N Z 0 0 
0:46.011 16564 N Z 0 0 
0:46.719 16819 N Z 0 0 
0:47.425 17073 N Z 0 0 
0:48.108 17319 N Z 0 0 
0:48.811 17572 N Z 0 0 
0:49.517 17826 N Z 0 0 
0:50.219 18079 N Z 0 0 
0:50.928 18334 N Z 0 0 
0:51.656 18596 N Z 0 0 
0:52.381 18857 N Z 0 0 
0:53.089 19112 N Z 0 0 
0:53.772 19358 N Z 0 0 
0:54.528 19630 N Z 0 0 
0:55.233 19884 N Z 0 0 
