0:00.086 31 + Z 0 0 (N
0:00.547 197 L Z 0 0 
0:01.358 489 L Z 0 0 
0:02.233 804 L Z 0 0 
0:03.131 1127 L Z 0 0 
0:03.972 1430 L Z 0 0 
0:04.831 1739 L Z 0 0 
0:05.667 2040 L Z 0 0 
0:06.511 2344 L Z 0 0 
0:07.336 2641 L Z 0 0 
0:08.225 2961 L Z 0 0 
0:09.106 3278 L Z 0 0 
0:09.942 3579 L Z 0 0 
0:10.797 3887 L Z 0 0 
0:11.653 4195 L Z 0 0 
0:12.483 4494 L Z 0 0 
0:13.294 4786 L Z 0 0 
0:14.169 5101 L Z 0 0 
0:15.053 5419 L Z 0 0 
0:15.903 5725 L Z 0 0 
0:16.789 6044 L Z 0 0 
0:17.619 6343 L Z 0 0 
0:18.439 6638 L Z 0 0 
0:19.261 6934 L Z 0 0 
0:20.169 7261 L Z 0 0 
0:21.050 7578 L Z 0 0 
0:21.900 7884 L Z 0 0 
0:22.764 8195 L Z 0 0 
0:23.608 8499 L Z 0 0 
0:24.450 8802 L Z 0 0 
0:25.289 9104 L Z 0 0 
0:26.175 9423 L Z 0 0 
0:27.036 9733 L Z 0 0 
0:27.894 10042 L Z 0 0 
0:28.783 10362 L Z 0 0 
0:29.636 10669 L Z 0 0 
0:30.472 10970 L Z 0 0 
0:31.319 11275 L Z 0 0 
0:32.231 11603 L Z 0 0 
0:33.153 11935 L Z 0 0 
0:34.036 12253 L Z 0 0 
0:34.925 12573 L Z 0 0 
0:35.800 12888 L Z 0 0 
0:36.656 13196 L Z 0 0 
0:37.533 13512 L Z 0 0 
0:38.458 13845 L Z 0 0 
0:39.353 14167 L Z 0 0 
0:40.222 14480 L Z 0 0 
0:41.108 14799 L Z 0 0 
0:41.950 15102 L Z 0 0 
0:42.783 15402 L Z 0 0 
0:43.658 15717 L Z 0 0 
0:44.536 16033 L Z 0 0 
0:45.444 16360 L Z 0 0 
0:46.286 16663 L Z 0 0 
0:47.147 16973 L Z 0 0 
0:47.981 17273 L Z 0 0 
0:48.792 17565 L Z 0 0 
0:49.683 17886 L Z 0 0 
0:50.581 18209 L Z 0 0 
0:51.433 18516 L Z 0 0 
0:52.281 18821 L Z 0 0 
0:53.175 19143 L Z 0 0 
0:54.028 19450 L Z 0 0 
0:54.858 19749 L Z 0 0 
0:55.750 20070 L Z 0 0 
0:56.653 20395 L Z 0 0 
0:57.556 20720 L Z 0 0 
0:58.425 21033 L Z 0 0 
0:59.297 21347 L Z 0 0 
1:00.147 21653 L Z 0 0 
1:00.983 21954 L Z 0 0 
1:01.903 22285 L Z 0 0 
1:02.819 22615 L Z 0 0 
1:03.728 22942 L Z 0 0 
1:04.592 23253 L Z 0 0 
1:05.464 23567 L Z 0 0 
1:06.322 23876 L Z 0 0 
1:07.172 24182 L Z 0 0 
1:08.061 24502 L Z 0 0 
1:08.969 24829 L Z 0 0 
1:09.825 25137 L Z 0 0 
1:10.706 25454 L Z 0 0 
1:11.572 25766 L Z 0 0 
1:12.406 26066 L Z 0 0 
1:13.250 26370 L Z 0 0 
1:14.153 26695 L Z 0 0 
1:15.086 27031 L Z 0 0 
1:15.986 27355 L Z 0 0 
1:16.872 27674 L Z 0 0 
1:17.731 27983 L Z 0 0 
1:18.608 28299 L Z 0 0 
1:19.503 28621 L Z 0 0 
1:20.428 28954 L Z 0 0 
1:21.342 29283 L Z 0 0 
1:22.192 29589 L Z 0 0 
1:23.064 29903 L Z 0 0 
1:23.925 30213 L Z 0 0 
1:24.786 30523 L Z 0 0 
1:25.653 30835 L Z 0 0 
1:26.553 31159 L Z 0 0 
1:27.489 31496 L Z 0 0 
1:28.369 31813 L Z 0 0 
1:29.247 32129 L Z 0 0 
1:30.108 32439 L Z 0 0 
1:30.953 32743 L Z 0 0 
1:31.864 33071 L Z 0 0 
1:32.786 33403 L Z 0 0 
1:33.683 33726 L Z 0 0 
1:34.528 34030 L Z 0 0 
1:35.378 34336 L Z 0 0 
1:36.244 34648 L Z 0 0 
1:37.089 34952 L Z 0 0 
1:37.992 35277 L Z 0 0 
