    0:00.828      298     V    0    0    0
    0:00.914      329     N    0    0    0
    0:02.033      732     N    0    0    0
    0:03.192     1149     N    0    0    0
    0:04.328     1558     N    0    0    0
    0:05.472     1970     N    0    0    0
    0:06.564     2363     N    0    0    0
    0:07.628     2746     N    0    0    0
    0:08.808     3171     N    0    0    0
    0:09.925     3573     N    0    0    0
    0:11.017     3966     N    0    0    0
    0:11.997     4319     V    0    0    0
    0:12.103     4357     N    0    0    0
    0:13.144     4732     N    0    0    0
    0:14.289     5144     N    0    0    0
    0:15.347     5525     V    0    0    0
    0:15.458     5565     N    0    0    0
    0:16.508     5943     N    0    0    0
    0:17.586     6331     N    0    0    0
    0:18.636     6709     N    0    0    0
    0:19.711     7096     N    0    0    0
    0:20.861     7510     N    0    0    0
    0:21.972     7910     N    0    0    0
    0:23.053     8299     N    0    0    0
    0:24.114     8681     N    0    0    0
    0:25.183     9066     N    0    0    0
    0:26.328     9478     N    0    0    0
    0:27.628     9946     N    0    0    0
    0:28.611    10300     N    0    0    0
    0:29.728    10702     N    0    0    0
    0:30.867    11112     N    0    0    0
    0:32.000    11520     N    0    0    0
    0:33.197    11951     N    0    0    0
    0:34.347    12365     N    0    0    0
    0:35.442    12759     N    0    0    0
    0:36.558    13161     N    0    0    0
    0:37.647    13553     N    0    0    0
    0:38.778    13960     N    0    0    0
    0:39.950    14382     N    0    0    0
    0:41.031    14771     N    0    0    0
    0:42.106    15158     N    0    0    0
    0:43.178    15544     N    0    0    0
    0:44.339    15962     N    0    0    0
    0:45.461    16366     N    0    0    0
    0:46.586    16771     N    0    0    0
    0:47.647    17153     N    0    0    0
    0:48.708    17535     N    0    0    0
    0:49.817    17934     N    0    0    0
    0:50.911    18328     N    0    0    0
    0:52.022    18728     N    0    0    0
    0:53.108    19119     N    0    0    0
    0:54.117    19482     N    0    0    0
    0:55.133    19848     N    0    0    0
    0:56.247    20249     N    0    0    0
    0:57.322    20636     N    0    0    0
    0:58.414    21029     N    0    0    0
    0:59.456    21404     N    0    0    0
    1:00.483    21774     N    0    0    0
