    0:00.439      158     N    0    0    0
    0:01.197      431     N    0    0    0
    0:02.011      724     N    0    0    0
    0:02.944     1060     N    0    0    0
    0:03.792     1365     N    0    0    0
    0:04.583     1650     N    0    0    0
    0:05.375     1935     N    0    0    0
    0:06.169     2221     N    0    0    0
    0:06.939     2498     N    0    0    0
    0:07.753     2791     N    0    0    0
    0:08.592     3093     N    0    0    0
    0:09.450     3402     N    0    0    0
    0:10.258     3693     N    0    0    0
    0:11.067     3984     N    0    0    0
    0:11.869     4273     N    0    0    0
    0:12.614     4541     N    0    0    0
    0:13.386     4819     N    0    0    0
    0:14.158     5097     V    0    0    0
    0:15.131     5447     N    0    0    0
    0:15.558     5601     N    0    0    0
    0:16.053     5779     N    0    0    0
    0:16.894     6082     N    0    0    0
    0:17.500     6300     N    0    0    0
    0:18.428     6634     N    0    0    0
    0:18.953     6823     N    0    0    0
    0:19.986     7195     N    0    0    0
    0:20.603     7417     N    0    0    0
    0:21.731     7823     N    0    0    0
    0:22.300     8028     N    0    0    0
    0:23.317     8394     N    0    0    0
    0:23.839     8582     N    0    0    0
    0:24.803     8929     N    0    0    0
    0:25.364     9131     N    0    0    0
    0:26.397     9503     N    0    0    0
    0:26.975     9711     N    0    0    0
    0:28.047    10097     N    0    0    0
    0:28.631    10307     N    0    0    0
    0:29.597    10655     N    0    0    0
    0:30.122    10844     N    0    0    0
    0:31.106    11198     N    0    0    0
    0:31.644    11392     N    0    0    0
    0:32.706    11774     N    0    0    0
    0:33.319    11995     N    0    0    0
    0:34.447    12401     N    0    0    0
    0:35.311    12712     N    0    0    0
    0:36.142    13011     N    0    0    0
    0:36.908    13287     N    0    0    0
    0:37.700    13572     N    0    0    0
    0:38.597    13895     N    0    0    0
    0:39.544    14236     N    0    0    0
    0:40.464    14567     N    0    0    0
    0:41.389    14900     N    0    0    0
    0:42.192    15189     N    0    0    0
    0:42.953    15463     N    0    0    0
    0:43.764    15755     N    0    0    0
    0:44.731    16103     N    0    0    0
    0:45.514    16385     V    0    0    0
    0:45.742    16467     N    0    0    0
    0:46.742    16827     N    0    0    0
    0:47.364    17051     N    0    0    0
    0:48.311    17392     N    0    0    0
    0:49.108    17679     N    0    0    0
    0:49.981    17993     N    0    0    0
    0:51.000    18360     N    0    0    0
    0:51.886    18679     V    0    0    0
    0:53.122    19124     N    0    0    0
    0:53.908    19407     N    0    0    0
    0:54.700    19692     N    0    0    0
    0:55.297    19907     N    0    0    0
    0:55.986    20155     N    0    0    0
    0:57.633    20748     N    0    0    0
    0:58.667    21120     N    0    0    0
    0:59.544    21436     N    0    0    0
    1:00.297    21707     N    0    0    0
    1:01.106    21998     N    0    0    0
    1:01.956    22304     N    0    0    0
    1:02.761    22594     N    0    0    0
    1:03.508    22863     N    0    0    0
    1:04.672    23282     N    0    0    0
    1:05.556    23600     N    0    0    0
    1:06.364    23891     N    0    0    0
    1:06.881    24077     N    0    0    0
    1:07.975    24471     N    0    0    0
    1:08.558    24681     N    0    0    0
    1:09.744    25108     N    0    0    0
    1:10.611    25420     N    0    0    0
    1:11.481    25733     N    0    0    0
    1:12.275    26019     N    0    0    0
    1:13.061    26302     N    0    0    0
    1:13.842    26583     N    0    0    0
    1:14.683    26886     N    0    0    0
    1:15.619    27223     N    0    0    0
    1:16.542    27555     N    0    0    0
    1:17.467    27888     N    0    0    0
    1:18.244    28168     N    0    0    0
    1:19.025    28449     N    0    0    0
    1:19.817    28734     N    0    0    0
    1:20.650    29034     N    0    0    0
    1:21.531    29351     N    0    0    0
    1:22.381    29657     N    0    0    0
    1:22.986    29875     N    0    0    0
    1:24.011    30244     N    0    0    0
    1:24.808    30531     N    0    0    0
    1:25.628    30826     N    0    0    0
    1:26.461    31126     N    0    0    0
    1:27.306    31430     N    0    0    0
    1:28.147    31733     N    0    0    0
    1:28.728    31942     N    0    0    0
    1:29.797    32327     N    0    0    0
    1:30.308    32511     V    0    0    0
    1:31.358    32889     N    0    0    0
    1:32.167    33180     N    0    0    0
    1:32.994    33478     N    0    0    0
    1:33.558    33681     N    0    0    0
    1:34.764    34115     N    0    0    0
    1:35.375    34335     N    0    0    0
    1:36.444    34720     N    0    0    0
    1:36.972    34910     N    0    0    0
    1:38.022    35288     N    0    0    0
    1:38.619    35503     N    0    0    0
    1:39.819    35935     N    0    0    0
    1:40.519    36187     N    0    0    0
    1:41.969    36709     N    0    0    0
    1:43.281    37181     N    0    0    0
    1:43.944    37420     N    0    0    0
    1:45.219    37879     N    0    0    0
    1:45.939    38138     N    0    0    0
    1:47.192    38589     N    0    0    0
    1:47.786    38803     N    0    0    0
    1:48.803    39169     N    0    0    0
    1:49.392    39381     N    0    0    0
    1:50.658    39837     N    0    0    0
    1:51.344    40084     V    0    0    0
    1:51.464    40127     N    0    0    0
    1:52.014    40325     V    0    0    0
    1:52.683    40566     N    0    0    0
    1:53.356    40808     N    0    0    0
    1:54.489    41216     N    0    0    0
    1:55.450    41562     N    0    0    0
    1:56.658    41997     N    0    0    0
    1:57.800    42408     N    0    0    0
    1:58.778    42760     N    0    0    0
    1:59.672    43082     N    0    0    0
    2:00.522    43388     N    0    0    0
    2:01.392    43701     N    0    0    0
    2:02.431    44075     N    0    0    0
    2:03.517    44466     N    0    0    0
    2:04.461    44806     N    0    0    0
    2:05.303    45109     N    0    0    0
    2:06.150    45414     N    0    0    0
    2:07.036    45733     N    0    0    0
    2:07.928    46054     N    0    0    0
    2:08.881    46397     N    0    0    0
    2:09.553    46639     N    0    0    0
    2:10.742    47067     N    0    0    0
    2:11.331    47279     N    0    0    0
    2:12.350    47646     N    0    0    0
    2:12.964    47867     V    0    0    0
    2:14.042    48255     N    0    0    0
    2:14.906    48566     N    0    0    0
    2:15.806    48890     N    0    0    0
    2:16.722    49220     N    0    0    0
    2:17.550    49518     N    0    0    0
    2:18.303    49789     N    0    0    0
    2:19.108    50079     N    0    0    0
    2:19.922    50372     N    0    0    0
    2:20.747    50669     N    0    0    0
    2:21.647    50993     N    0    0    0
    2:22.536    51313     N    0    0    0
    2:23.372    51614     N    0    0    0
    2:24.125    51885     N    0    0    0
    2:24.683    52086     N    0    0    0
    2:25.772    52478     N    0    0    0
    2:26.364    52691     N    0    0    0
    2:27.536    53113     N    0    0    0
    2:28.111    53320     N    0    0    0
    2:29.228    53722     N    0    0    0
    2:30.019    54007     N    0    0    0
    2:30.817    54294     N    0    0    0
    2:31.439    54518     V    0    0    0
    2:32.578    54928     N    0    0    0
    2:33.494    55258     N    0    0    0
    2:34.339    55562     N    0    0    0
    2:35.206    55874     N    0    0    0
    2:36.053    56179     N    0    0    0
    2:36.633    56388     N    0    0    0
    2:37.619    56743     N    0    0    0
    2:38.400    57024     N    0    0    0
    2:39.206    57314     N    0    0    0
    2:40.014    57605     N    0    0    0
    2:40.642    57831     N    0    0    0
    2:41.628    58186     N    0    0    0
    2:42.375    58455     N    0    0    0
    2:43.114    58721     N    0    0    0
    2:43.692    58929     N    0    0    0
    2:44.800    59328     N    0    0    0
    2:45.722    59660     N    0    0    0
    2:46.589    59972     N    0    0    0
    2:47.439    60278     N    0    0    0
    2:48.206    60554     N    0    0    0
    2:48.747    60749     N    0    0    0
    2:49.761    61114     N    0    0    0
    2:50.392    61341     N    0    0    0
    2:51.625    61785     N    0    0    0
    2:52.567    62124     N    0    0    0
    2:53.400    62424     N    0    0    0
    2:54.156    62696     V    0    0    0
    2:54.944    62980     V    0    0    0
    2:55.808    63291     V    0    0    0
    2:56.867    63672     N    0    0    0
    2:57.786    64003     N    0    0    0
    2:58.683    64326     N    0    0    0
    2:59.536    64633     N    0    0    0
    3:00.336    64921     N    0    0    0
    3:01.172    65222     N    0    0    0
    3:02.136    65569     N    0    0    0
    3:02.972    65870     N    0    0    0
    3:04.067    66264     N    0    0    0
    3:04.997    66599     N    0    0    0
    3:05.883    66918     N    0    0    0
    3:06.700    67212     N    0    0    0
    3:07.578    67528     N    0    0    0
    3:08.528    67870     N    0    0    0
    3:09.528    68230     N    0    0    0
    3:10.400    68544     N    0    0    0
    3:11.314    68873     N    0    0    0
    3:12.106    69158     N    0    0    0
    3:12.900    69444     N    0    0    0
    3:13.500    69660     V    0    0    0
    3:14.639    70070     N    0    0    0
    3:15.581    70409     N    0    0    0
    3:16.525    70749     N    0    0    0
    3:17.381    71057     N    0    0    0
    3:18.150    71334     N    0    0    0
    3:18.908    71607     N    0    0    0
    3:19.756    71912     N    0    0    0
    3:20.581    72209     N    0    0    0
    3:21.328    72478     N    0    0    0
    3:22.425    72873     N    0    0    0
    3:23.269    73177     N    0    0    0
    3:24.042    73455     N    0    0    0
    3:24.797    73727     N    0    0    0
    3:25.633    74028     N    0    0    0
    3:26.525    74349     N    0    0    0
    3:27.508    74703     N    0    0    0
    3:28.169    74941     V    0    0    0
    3:28.286    74983     N    0    0    0
    3:29.294    75346     N    0    0    0
    3:30.081    75629     N    0    0    0
    3:30.861    75910     N    0    0    0
    3:31.675    76203     N    0    0    0
    3:32.608    76539     N    0    0    0
    3:33.564    76883     N    0    0    0
    3:34.469    77209     N    0    0    0
    3:35.317    77514     N    0    0    0
    3:36.147    77813     N    0    0    0
    3:36.703    78013     N    0    0    0
    3:37.744    78388     N    0    0    0
    3:38.308    78591     N    0    0    0
    3:39.442    78999     N    0    0    0
    3:40.300    79308     N    0    0    0
    3:41.144    79612     N    0    0    0
    3:41.633    79788     V    0    0    0
    3:41.756    79832     N    0    0    0
    3:42.622    80144     N    0    0    0
    3:43.442    80439     N    0    0    0
    3:44.228    80722     N    0    0    0
    3:45.114    81041     N    0    0    0
    3:46.078    81388     N    0    0    0
    3:47.014    81725     N    0    0    0
    3:47.794    82006     N    0    0    0
    3:48.531    82271     N    0    0    0
    3:49.081    82469     N    0    0    0
    3:50.153    82855     N    0    0    0
    3:50.778    83080     N    0    0    0
    3:52.006    83522     N    0    0    0
    3:52.958    83865     N    0    0    0
    3:53.761    84154     N    0    0    0
    3:54.514    84425     N    0    0    0
    3:55.375    84735     N    0    0    0
    3:55.936    84937     V    0    0    0
    3:56.050    84978     N    0    0    0
    3:57.225    85401     N    0    0    0
    3:58.081    85709     N    0    0    0
    3:59.103    86077     N    0    0    0
    3:59.758    86313     N    0    0    0
    4:00.536    86593     N    0    0    0
    4:00.947    86741     V    0    0    0
    4:01.325    86877     N    0    0    0
    4:02.186    87187     N    0    0    0
    4:03.158    87537     N    0    0    0
    4:03.478    87652     V    0    0    0
    4:04.061    87862     N    0    0    0
    4:04.889    88160     V    0    0    0
    4:06.017    88566     V    0    0    0
    4:06.883    88878     V    0    0    0
    4:07.742    89187     N    0    0    0
    4:08.653    89515     V    0    0    0
    4:09.667    89880     N    0    0    0
    4:10.611    90220     N    0    0    0
    4:11.364    90491     V    0    0    0
    4:12.572    90926     N    0    0    0
    4:13.422    91232     N    0    0    0
    4:14.283    91542     N    0    0    0
    4:15.242    91887     N    0    0    0
    4:15.547    91997     V    0    0    0
    4:16.197    92231     N    0    0    0
    4:17.133    92568     N    0    0    0
    4:18.044    92896     N    0    0    0
    4:18.861    93190     N    0    0    0
    4:19.683    93486     N    0    0    0
    4:20.492    93777     N    0    0    0
    4:21.353    94087     N    0    0    0
    4:22.239    94406     N    0    0    0
    4:23.069    94705     N    0    0    0
    4:23.833    94980     N    0    0    0
    4:24.661    95278     N    0    0    0
    4:25.483    95574     N    0    0    0
    4:26.061    95782     V    0    0    0
    4:26.150    95814     N    0    0    0
    4:27.247    96209     N    0    0    0
    4:28.103    96517     N    0    0    0
    4:28.906    96806     N    0    0    0
    4:29.706    97094     N    0    0    0
    4:30.511    97384     N    0    0    0
    4:31.322    97676     N    0    0    0
    4:32.150    97974     N    0    0    0
    4:33.044    98296     N    0    0    0
    4:33.875    98595     N    0    0    0
    4:34.711    98896     N    0    0    0
    4:35.550    99198     N    0    0    0
    4:36.358    99489     N    0    0    0
    4:36.914    99689     N    0    0    0
    4:37.975   100071     N    0    0    0
    4:38.642   100311     N    0    0    0
    4:39.175   100503     V    0    0    0
    4:39.728   100702     N    0    0    0
    4:40.636   101029     N    0    0    0
    4:41.033   101172     V    0    0    0
    4:41.458   101325     N    0    0    0
    4:41.828   101458     V    0    0    0
    4:42.186   101587     N    0    0    0
    4:43.008   101883     N    0    0    0
    4:43.781   102161     N    0    0    0
    4:44.636   102469     N    0    0    0
    4:45.492   102777     N    0    0    0
    4:46.375   103095     N    0    0    0
    4:47.181   103385     N    0    0    0
    4:47.950   103662     N    0    0    0
    4:48.708   103935     N    0    0    0
    4:49.506   104222     N    0    0    0
    4:50.381   104537     N    0    0    0
    4:51.269   104857     N    0    0    0
    4:52.108   105159     N    0    0    0
    4:52.914   105449     N    0    0    0
    4:53.492   105657     N    0    0    0
    4:54.572   106046     N    0    0    0
    4:55.422   106352     N    0    0    0
    4:56.253   106651     N    0    0    0
    4:57.153   106975     N    0    0    0
    4:58.025   107289     N    0    0    0
    4:58.539   107474     V    0    0    0
    4:59.686   107887     N    0    0    0
    5:00.492   108177     N    0    0    0
    5:01.331   108479     N    0    0    0
    5:02.136   108769     N    0    0    0
    5:03.025   109089     N    0    0    0
    5:03.919   109411     N    0    0    0
    5:04.528   109630     N    0    0    0
    5:06.083   110190     N    0    0    0
    5:07.128   110566     N    0    0    0
    5:08.003   110881     N    0    0    0
    5:08.222   110960     V    0    0    0
    5:08.839   111182     N    0    0    0
    5:09.764   111515     N    0    0    0
    5:10.658   111837     N    0    0    0
    5:11.475   112131     N    0    0    0
    5:12.200   112392     N    0    0    0
    5:12.989   112676     N    0    0    0
    5:13.894   113002     N    0    0    0
    5:14.750   113310     N    0    0    0
    5:15.608   113619     N    0    0    0
    5:16.439   113918     N    0    0    0
    5:17.239   114206     V    0    0    0
    5:17.981   114473     N    0    0    0
    5:18.742   114747     N    0    0    0
    5:19.428   114994     N    0    0    0
    5:19.639   115070     N    0    0    0
    5:20.514   115385     N    0    0    0
    5:21.397   115703     N    0    0    0
    5:22.053   115939     N    0    0    0
    5:23.108   116319     N    0    0    0
    5:23.867   116592     N    0    0    0
    5:24.642   116871     N    0    0    0
    5:25.414   117149     N    0    0    0
    5:26.264   117455     N    0    0    0
    5:27.114   117761     N    0    0    0
    5:27.925   118053     N    0    0    0
    5:28.439   118238     V    0    0    0
    5:29.583   118650     N    0    0    0
    5:30.328   118918     N    0    0    0
    5:31.058   119181     N    0    0    0
    5:31.831   119459     N    0    0    0
    5:32.733   119784     N    0    0    0
    5:33.275   119979     N    0    0    0
    5:33.592   120093     N    0    0    0
    5:34.439   120398     N    0    0    0
    5:35.208   120675     N    0    0    0
    5:35.944   120940     N    0    0    0
    5:36.689   121208     N    0    0    0
    5:37.447   121481     N    0    0    0
    5:38.286   121783     N    0    0    0
    5:39.228   122122     N    0    0    0
    5:40.108   122439     N    0    0    0
    5:40.931   122735     N    0    0    0
    5:41.711   123016     N    0    0    0
    5:42.486   123295     N    0    0    0
    5:43.064   123503     N    0    0    0
    5:44.108   123879     N    0    0    0
    5:44.731   124103     N    0    0    0
    5:45.808   124491     N    0    0    0
